Branch Code,Credit Card No,DAY,Document Index (generated),Month,Transaction Id,Transaction Type,Year,Cust Ssn,Transaction Value
17,4210653313825914,9,429,3,429,Gas,2018,123459909,1.95
85,4210653313825914,27,430,7,430,Grocery,2018,123459909,7.2
124,4210653313825914,1,431,4,431,Entertainment,2018,123459909,2.03
119,4210653313825914,9,432,10,432,Gas,2018,123459909,31.66
149,4210653313825914,24,433,4,433,Bills,2018,123459909,35.72
60,4210653313825914,25,434,11,434,Grocery,2018,123459909,77.06
115,4210653313825914,28,435,5,435,Gas,2018,123459909,4.27
18,4210653313825914,24,436,11,436,Entertainment,2018,123459909,19.42
80,4210653313825914,18,437,11,437,Bills,2018,123459909,88.87
57,4210653313825914,8,438,6,438,Entertainment,2018,123459909,86.04
36,4210653313825914,27,439,11,439,Bills,2018,123459909,96.74
100,4210653313825914,21,440,3,440,Grocery,2018,123459909,38.16
81,4210653313825914,11,441,1,441,Bills,2018,123459909,68.79
24,4210653313825914,21,442,9,442,Test,2018,123459909,71.45
50,4210653313825914,1,443,10,443,Grocery,2018,123459909,49
131,4210653313825914,8,444,11,444,Education,2018,123459909,68.65
73,4210653313825914,28,445,12,445,Bills,2018,123459909,54.61
126,4210653313825914,10,446,9,446,Healthcare,2018,123459909,57.75
16,4210653313825914,16,447,5,447,Bills,2018,123459909,92.66
19,4210653313825914,24,448,6,448,Education,2018,123459909,59.65
175,4210653313825914,8,449,8,449,Gas,2018,123459909,74.02
7,4210653313825914,19,450,11,450,Entertainment,2018,123459909,49.05
131,4210653313825914,9,451,10,451,Grocery,2018,123459909,55.51
67,4210653313825914,10,452,3,452,Test,2018,123459909,30.89
43,4210653313825914,11,453,12,453,Bills,2018,123459909,59.99
90,4210653313825914,22,454,2,454,Test,2018,123459909,12.94
74,4210653313825914,8,455,6,455,Grocery,2018,123459909,52.58
24,4210653313825914,11,456,7,456,Entertainment,2018,123459909,62.28
117,4210653313825914,27,457,2,457,Bills,2018,123459909,64.53
168,4210653313825914,2,458,7,458,Entertainment,2018,123459909,59.64
117,4210653313825914,8,459,3,459,Grocery,2018,123459909,58
73,4210653313825914,12,460,9,460,Entertainment,2018,123459909,84.38
49,4210653373379288,18,461,6,461,Gas,2018,123459900,44.12
67,4210653373379288,5,462,4,462,Education,2018,123459900,18.57
7,4210653373379288,21,463,11,463,Entertainment,2018,123459900,33.91
51,4210653373379288,24,464,11,464,Grocery,2018,123459900,11.91
95,4210653373379288,15,465,1,465,Grocery,2018,123459900,35.39
10,4210653373379288,8,466,9,466,Grocery,2018,123459900,16.65
15,4210653350230468,24,467,4,467,Test,2018,123459894,28.15
5,4210653350230468,25,468,7,468,Bills,2018,123459894,57.99
70,4210653350230468,10,469,10,469,Grocery,2018,123459894,27.73
22,4210653350230468,19,470,7,470,Gas,2018,123459894,3.94
164,4210653350230468,20,471,10,471,Grocery,2018,123459894,54.96
32,4210653350230468,28,472,11,472,Education,2018,123459894,59.31
170,4210653350230468,9,473,4,473,Healthcare,2018,123459894,6.1
59,4210653350230468,3,474,6,474,Test,2018,123459894,78.32
75,4210653350230468,3,475,1,475,Healthcare,2018,123459894,51.81
135,4210653350230468,11,476,10,476,Bills,2018,123459894,98.79
100,4210653350230468,19,477,2,477,Entertainment,2018,123459894,7.39
46,4210653350230468,11,478,11,478,Grocery,2018,123459894,18.26
123,4210653350230468,23,479,9,479,Education,2018,123459894,61.52
164,4210653350230468,14,480,10,480,Test,2018,123459894,16.99
89,4210653350230468,13,481,5,481,Test,2018,123459894,42.64
131,4210653350230468,9,482,6,482,Bills,2018,123459894,61.07
131,4210653350230468,21,483,10,483,Gas,2018,123459894,86.24
79,4210653350230468,18,484,6,484,Grocery,2018,123459894,97.86
170,4210653350230468,26,485,1,485,Education,2018,123459894,4.18
30,4210653350230468,18,486,12,486,Gas,2018,123459894,4.4
22,4210653350230468,17,487,5,487,Grocery,2018,123459894,37.78
166,4210653350230468,13,488,12,488,Entertainment,2018,123459894,82.13
46,4210653350230468,20,489,3,489,Education,2018,123459894,78.71
67,4210653350230468,16,490,4,490,Test,2018,123459894,35.02
114,4210653350230468,3,491,9,491,Test,2018,123459894,37.08
58,4210653350230468,1,492,3,492,Test,2018,123459894,74.52
99,4210653317141342,14,493,9,493,Gas,2018,123459879,88.47
126,4210653317141342,25,494,12,494,Grocery,2018,123459879,3.3
15,4210653317141342,12,495,3,495,Education,2018,123459879,30.11
57,4210653317141342,12,496,5,496,Gas,2018,123459879,70.52
85,4210653317141342,8,497,6,497,Healthcare,2018,123459879,20.63
15,4210653317141342,4,498,2,498,Bills,2018,123459879,78.68
89,4210653317141342,19,499,1,499,Test,2018,123459879,62.99
145,4210653317141342,20,500,12,500,Bills,2018,123459879,64.41
75,4210653317141342,5,501,10,501,Gas,2018,123459879,12.33
4,4210653317141342,14,502,1,502,Entertainment,2018,123459879,48.95
121,4210653317141342,19,503,8,503,Gas,2018,123459879,99.05
63,4210653317141342,8,504,11,504,Gas,2018,123459879,39.99
158,4210653317141342,2,505,1,505,Healthcare,2018,123459879,27.45
111,4210653317141342,10,506,3,506,Education,2018,123459879,96.8
118,4210653317141342,14,507,5,507,Grocery,2018,123459879,44.84
91,4210653317141342,15,508,11,508,Gas,2018,123459879,91.19
2,4210653317141342,20,509,11,509,Test,2018,123459879,91.22
75,4210653317141342,6,510,4,510,Bills,2018,123459879,50.57
26,4210653317141342,23,511,1,511,Grocery,2018,123459879,84.12
29,4210653317141342,13,512,2,512,Test,2018,123459879,44.05
123,4210653317141342,2,513,10,513,Healthcare,2018,123459879,67.82
9,4210653317141342,26,514,12,514,Gas,2018,123459879,7.39
37,4210653317141342,14,515,12,515,Grocery,2018,123459879,46.23
53,4210653317141342,27,516,1,516,Grocery,2018,123459879,48.77
93,4210653317141342,10,517,6,517,Entertainment,2018,123459879,19.44
149,4210653317141342,21,518,1,518,Test,2018,123459879,75.34
105,4210653317141342,15,519,5,519,Bills,2018,123459879,84.69
3,4210653317141342,16,520,7,520,Healthcare,2018,123459879,29.26
100,4210653317141342,4,521,6,521,Education,2018,123459879,51.01
121,4210653317141342,24,522,11,522,Bills,2018,123459879,69.91
89,4210653317141342,1,523,2,523,Bills,2018,123459879,16.02
11,4210653317141342,10,524,11,524,Gas,2018,123459879,66.2
44,4210653317141342,22,525,6,525,Healthcare,2018,123459879,86.53
100,4210653317141342,20,526,7,526,Test,2018,123459879,82.46
81,4210653317141342,23,527,11,527,Healthcare,2018,123459879,27.91
19,4210653317141342,1,528,5,528,Education,2018,123459879,63.04
83,4210653317141342,26,529,6,529,Healthcare,2018,123459879,75.2
8,4210653317141342,17,530,3,530,Bills,2018,123459879,15.29
22,4210653317141342,12,531,5,531,Entertainment,2018,123459879,72.29
8,4210653317141342,17,532,4,532,Entertainment,2018,123459879,23.73
114,4210653317141342,1,533,9,533,Healthcare,2018,123459879,96.96
144,4210653317141342,19,534,3,534,Education,2018,123459879,86.38
144,4210653317141342,5,535,3,535,Test,2018,123459879,35.26
107,4210653317141342,5,536,11,536,Entertainment,2018,123459879,83.98
8,4210653317141342,28,537,4,537,Grocery,2018,123459879,70.74
51,4210653317141342,17,538,11,538,Entertainment,2018,123459879,43.1
79,4210653317141342,17,539,6,539,Test,2018,123459879,73.24
89,4210653317141342,5,540,7,540,Grocery,2018,123459879,4.2
121,4210653317141342,15,541,5,541,Education,2018,123459879,70.38
16,4210653317141342,19,542,11,542,Test,2018,123459879,39.72
91,4210653317141342,4,543,8,543,Healthcare,2018,123459879,91.18
121,4210653317141342,25,544,4,544,Education,2018,123459879,73.58
83,4210653389999800,4,545,4,545,Healthcare,2018,123459877,13.73
46,4210653389999800,11,546,10,546,Bills,2018,123459877,40.24
156,4210653389999800,8,547,1,547,Test,2018,123459877,92.21
59,4210653389999800,22,548,6,548,Bills,2018,123459877,34.28
39,4210653389999800,23,549,8,549,Grocery,2018,123459877,11.63
50,4210653389999800,4,550,10,550,Healthcare,2018,123459877,91.33
139,4210653389999800,18,551,8,551,Gas,2018,123459877,1.42
119,4210653389999800,7,552,4,552,Healthcare,2018,123459877,34.64
74,4210653389999800,10,553,5,553,Gas,2018,123459877,82.39
46,4210653389999800,2,554,8,554,Test,2018,123459877,6.15
79,4210653381009367,21,555,5,555,Test,2018,123459861,45.92
35,4210653381009367,25,556,11,556,Bills,2018,123459861,20.83
135,4210653381009367,25,557,4,557,Entertainment,2018,123459861,56.79
170,4210653381009367,11,558,9,558,Grocery,2018,123459861,88.81
79,4210653381009367,9,559,8,559,Test,2018,123459861,61.69
123,4210653381009367,26,560,5,560,Education,2018,123459861,31.33
17,4210653381009367,28,561,8,561,Entertainment,2018,123459861,46.53
168,4210653381009367,21,562,1,562,Gas,2018,123459861,91.58
109,4210653381009367,28,563,4,563,Education,2018,123459861,19.22
3,4210653381009367,15,564,11,564,Healthcare,2018,123459861,98.76
47,4210653381009367,24,565,1,565,Healthcare,2018,123459861,25.89
95,4210653381009367,10,566,3,566,Education,2018,123459861,27.59
63,4210653381009367,23,567,5,567,Entertainment,2018,123459861,47.59
126,4210653381009367,14,568,5,568,Education,2018,123459861,35.1
69,4210653381009367,16,569,7,569,Bills,2018,123459861,67.76
24,4210653381009367,11,570,1,570,Healthcare,2018,123459861,29.2
168,4210653381009367,26,571,11,571,Bills,2018,123459861,67.92
77,4210653381009367,20,572,4,572,Healthcare,2018,123459861,63.1
125,4210653381009367,26,573,8,573,Healthcare,2018,123459861,24.28
3,4210653381009367,21,574,2,574,Test,2018,123459861,37.41
42,4210653381009367,28,575,12,575,Bills,2018,123459861,82.52
48,4210653381009367,25,576,4,576,Education,2018,123459861,77.23
29,4210653381009367,16,577,1,577,Grocery,2018,123459861,68.68
29,4210653381009367,16,578,2,578,Gas,2018,123459861,71.06
38,4210653381009367,13,579,8,579,Education,2018,123459861,10.84
14,4210653381009367,14,580,2,580,Healthcare,2018,123459861,24.46
67,4210653381009367,28,581,3,581,Education,2018,123459861,18.63
15,4210653381009367,2,582,11,582,Bills,2018,123459861,44.2
36,4210653381009367,18,583,5,583,Education,2018,123459861,41.01
8,4210653381009367,21,584,6,584,Bills,2018,123459861,58.8
67,4210653381009367,5,585,6,585,Gas,2018,123459861,100.62
124,4210653381009367,18,586,7,586,Entertainment,2018,123459861,34.88
19,4210653351613328,1,587,9,587,Grocery,2018,123459852,96.54
170,4210653351613328,2,588,3,588,Healthcare,2018,123459852,33.1
22,4210653351613328,20,589,12,589,Grocery,2018,123459852,18.29
37,4210653351613328,15,590,7,590,Education,2018,123459852,28.08
118,4210653351613328,15,591,7,591,Entertainment,2018,123459852,42.72
83,4210653351613328,27,592,12,592,Bills,2018,123459852,84.57
37,4210653351613328,2,593,4,593,Bills,2018,123459852,76.3
192,4210653351613328,18,594,11,594,Gas,2018,123459852,18.94
136,4210653351613328,27,595,1,595,Test,2018,123459852,19.63
69,4210653351613328,19,596,9,596,Gas,2018,123459852,73.69
14,4210653351613328,21,597,1,597,Test,2018,123459852,28.01
31,4210653351613328,5,598,4,598,Test,2018,123459852,72.41
16,4210653351613328,25,599,6,599,Bills,2018,123459852,94.23
63,4210653351613328,6,600,6,600,Entertainment,2018,123459852,40.81
63,4210653351613328,2,601,12,601,Healthcare,2018,123459852,87.42
11,4210653351613328,1,602,8,602,Bills,2018,123459852,14.29
126,4210653351613328,21,603,7,603,Education,2018,123459852,65.06
9,4210653351613328,6,604,1,604,Grocery,2018,123459852,33.17
104,4210653351613328,14,605,10,605,Education,2018,123459852,47.93
77,4210653351613328,16,606,8,606,Entertainment,2018,123459852,85.37
121,4210653351613328,3,607,12,607,Entertainment,2018,123459852,44.87
115,4210653351613328,1,608,4,608,Bills,2018,123459852,56.32
66,4210653351613328,18,609,2,609,Gas,2018,123459852,61.22
74,4210653351613328,2,610,12,610,Entertainment,2018,123459852,47.11
93,4210653351613328,24,611,9,611,Education,2018,123459852,46.17
28,4210653351613328,8,612,3,612,Test,2018,123459852,34.85
118,4210653351613328,22,613,2,613,Healthcare,2018,123459852,3.3
43,4210653351613328,22,614,2,614,Healthcare,2018,123459852,16.9
9,4210653351613328,7,615,6,615,Test,2018,123459852,1.62
36,4210653351613328,6,616,9,616,Grocery,2018,123459852,46.44
79,4210653351613328,22,617,1,617,Healthcare,2018,123459852,81.07
9,4210653351613328,10,618,5,618,Healthcare,2018,123459852,69.75
58,4210653351613328,22,619,12,619,Grocery,2018,123459852,13.04
44,4210653351613328,1,620,5,620,Grocery,2018,123459852,24.13
107,4210653351613328,9,621,9,621,Test,2018,123459852,24.66
78,4210653351613328,21,622,1,622,Test,2018,123459852,78.71
58,4210653351613328,9,623,2,623,Bills,2018,123459852,11.23
73,4210653351613328,20,624,12,624,Bills,2018,123459852,3.08
93,4210653351613328,15,625,9,625,Healthcare,2018,123459852,74.69
18,4210653351613328,23,626,11,626,Education,2018,123459852,54.44
28,4210653351613328,2,627,4,627,Entertainment,2018,123459852,24.23
26,4210653351613328,27,628,7,628,Education,2018,123459852,14.1
109,4210653351613328,5,629,9,629,Healthcare,2018,123459852,10.44
43,4210653351613328,3,630,7,630,Entertainment,2018,123459852,4.54
78,4210653351613328,1,631,6,631,Grocery,2018,123459852,36.5
107,4210653351613328,18,632,11,632,Bills,2018,123459852,57.82
111,4210653334160207,22,633,9,633,Education,2018,123459843,51.91
42,4210653334160207,7,634,4,634,Healthcare,2018,123459843,34.31
188,4210653334160207,15,635,12,635,Education,2018,123459843,26.7
39,4210653334160207,4,636,3,636,Entertainment,2018,123459843,71.93
19,4210653334160207,20,637,2,637,Test,2018,123459843,71.3
36,4210653334160207,16,638,3,638,Bills,2018,123459843,27.76
54,4210653334160207,24,639,6,639,Healthcare,2018,123459843,77.68
36,4210653334160207,3,640,5,640,Education,2018,123459843,35.05
89,4210653334160207,28,641,3,641,Healthcare,2018,123459843,76.94
60,4210653334160207,21,642,4,642,Bills,2018,123459843,3.15
3,4210653334160207,4,643,4,643,Healthcare,2018,123459843,18.63
117,4210653334160207,22,644,2,644,Gas,2018,123459843,41.16
9,4210653334160207,16,645,5,645,Bills,2018,123459843,96.52
43,4210653334160207,27,646,2,646,Bills,2018,123459843,40.36
24,4210653334160207,7,647,10,647,Bills,2018,123459843,33.59
26,4210653334160207,24,648,6,648,Gas,2018,123459843,82.99
26,4210653334160207,6,649,7,649,Gas,2018,123459843,85.14
125,4210653334160207,17,650,9,650,Grocery,2018,123459843,26.45
42,4210653334160207,21,651,10,651,Education,2018,123459843,48.49
57,4210653334160207,15,652,12,652,Education,2018,123459843,98.5
29,4210653334160207,28,653,2,653,Gas,2018,123459843,37.32
1,4210653334160207,17,654,9,654,Entertainment,2018,123459843,41.87
89,4210653334160207,12,655,8,655,Healthcare,2018,123459843,6.18
27,4210653334160207,6,656,3,656,Education,2018,123459843,68.34
126,4210653334160207,15,657,9,657,Test,2018,123459843,47.69
12,4210653334160207,19,658,2,658,Grocery,2018,123459843,43.55
49,4210653348535033,12,659,7,659,Healthcare,2018,123459839,96.01
29,4210653348535033,28,660,11,660,Grocery,2018,123459839,8.98
39,4210653348535033,23,661,10,661,Grocery,2018,123459839,98.41
93,4210653348535033,2,662,9,662,Healthcare,2018,123459839,85.99
15,4210653348535033,17,663,10,663,Education,2018,123459839,28.3
192,4210653348535033,3,664,8,664,Bills,2018,123459839,43.9
4,4210653348535033,5,665,1,665,Entertainment,2018,123459839,89.33
15,4210653348535033,11,666,2,666,Education,2018,123459839,50.12
1,4210653348535033,4,667,9,667,Grocery,2018,123459839,76.72
3,4210653348535033,1,668,5,668,Grocery,2018,123459839,95.83
58,4210653348535033,2,669,12,669,Healthcare,2018,123459839,8.75
16,4210653348535033,23,670,9,670,Entertainment,2018,123459839,29.8
173,4210653348535033,12,671,11,671,Entertainment,2018,123459839,27.11
90,4210653348535033,7,672,8,672,Healthcare,2018,123459839,81
32,4210653348535033,19,673,1,673,Entertainment,2018,123459839,61.85
24,4210653348535033,5,674,12,674,Grocery,2018,123459839,28.59
31,4210653348535033,14,675,1,675,Bills,2018,123459839,95.06
12,4210653348535033,18,676,1,676,Bills,2018,123459839,19.07
164,4210653348535033,5,677,7,677,Test,2018,123459839,74.42
91,4210653348535033,25,678,8,678,Education,2018,123459839,10.34
40,4210653348535033,14,679,6,679,Grocery,2018,123459839,93.77
114,4210653348535033,17,680,5,680,Healthcare,2018,123459839,62.79
14,4210653348535033,1,681,7,681,Gas,2018,123459839,15.21
111,4210653348535033,22,682,2,682,Education,2018,123459839,10.59
78,4210653348535033,10,683,9,683,Test,2018,123459839,31.78
103,4210653348535033,14,684,7,684,Healthcare,2018,123459839,66.16
38,4210653348535033,7,685,2,685,Healthcare,2018,123459839,52.99
7,4210653348535033,4,686,9,686,Healthcare,2018,123459839,66.01
22,4210653348535033,8,687,8,687,Gas,2018,123459839,41.01
114,4210653348535033,3,688,7,688,Bills,2018,123459839,52.2
20,4210653348535033,8,689,10,689,Bills,2018,123459839,92.49
144,4210653348535033,23,690,4,690,Education,2018,123459839,73.65
81,4210653348535033,23,691,2,691,Bills,2018,123459839,49.78
23,4210653348535033,5,692,8,692,Healthcare,2018,123459839,19.16
72,4210653348535033,13,693,10,693,Healthcare,2018,123459839,14.15
149,4210653348535033,24,694,6,694,Gas,2018,123459839,3.27
10,4210653348535033,14,695,2,695,Grocery,2018,123459839,49.73
123,4210653348535033,8,696,4,696,Grocery,2018,123459839,59.42
27,4210653348535033,2,697,4,697,Bills,2018,123459839,69.52
1,4210653348535033,26,698,6,698,Entertainment,2018,123459839,24.03
85,4210653348535033,22,699,7,699,Gas,2018,123459839,44.07
48,4210653348535033,22,700,12,700,Bills,2018,123459839,25.57
39,4210653348535033,13,701,7,701,Bills,2018,123459839,25.65
139,4210653348535033,24,702,2,702,Test,2018,123459839,40.39
72,4210653348535033,5,703,2,703,Healthcare,2018,123459839,10.69
91,4210653348535033,24,704,7,704,Healthcare,2018,123459839,40.19
43,4210653348535033,18,705,7,705,Entertainment,2018,123459839,18.1
79,4210653348535033,25,706,12,706,Bills,2018,123459839,81.03
5,4210653348535033,23,707,11,707,Entertainment,2018,123459839,17.08
7,4210653348535033,23,708,1,708,Bills,2018,123459839,53.93
73,4210653348535033,15,709,6,709,Bills,2018,123459839,43.78
99,4210653348535033,10,710,8,710,Bills,2018,123459839,20.86
139,4210653348535033,20,711,12,711,Entertainment,2018,123459839,26.83
93,4210653348535033,8,712,6,712,Grocery,2018,123459839,91.61
85,4210653354321803,13,713,4,713,Healthcare,2018,123459833,30.14
114,4210653354321803,3,714,4,714,Bills,2018,123459833,8.76
39,4210653354321803,2,715,2,715,Grocery,2018,123459833,12.72
7,4210653354321803,16,716,2,716,Education,2018,123459833,88.57
72,4210653354321803,1,717,10,717,Gas,2018,123459833,27.82
23,4210653354321803,18,718,8,718,Education,2018,123459833,70.84
60,4210653354321803,22,719,9,719,Healthcare,2018,123459833,47.85
11,4210653354321803,12,720,6,720,Healthcare,2018,123459833,6.91
29,4210653354321803,8,721,7,721,Healthcare,2018,123459833,9.72
57,4210653354321803,14,722,9,722,Bills,2018,123459833,75.38
11,4210653354321803,11,723,8,723,Test,2018,123459833,21.05
103,4210653354321803,9,724,12,724,Education,2018,123459833,62.41
59,4210653354321803,11,725,8,725,Entertainment,2018,123459833,91.19
